0,0.47,0.592592593
0.786666667,0.495,0.796296296
0.823333333,0.475,0.703703704
0.75,0.56,0.907407407
0.868,0.62,0.777777778
0.803333333,0.445,0.703703704
0.918333333,0.78,0.555555556
0.816,0.315,0.759259259
0.786,0.54,0.703703704
0.836666667,0.995,0.814814815
0.755,0.585,0.703703704
0.76,0.505,0.722222222
0.776,0.655,0.62962963
0.813333333,0.54,0.851851852
0.838333333,0.58,0.777777778
0.908,0.305,0.925925926
0.821666667,0.48,0.777777778
0.766666667,0.455,0.537037037
0.73,0.435,0.462962963
0.78,0.455,0.740740741
0.722,0.46,0.981481481
0.863333333,0.42,0.777777778
0.798333333,0,0.074074074
0.838333333,0.54,0.703703704
0.815,0.32,0.444444444
0.788333333,0.235,0.87037037
0.825,0.465,0.703703704
0.836666667,0.315,0.259259259
0.812,0.23,0.037037037
0.87,0.425,0.944444444
0.765,0.36,0.703703704
0.79,0.555,0.925925926
0.766666667,0.05,0.703703704
0.806,0.55,0.87037037
0.801666667,0.42,0.759259259
0.668333333,0.47,0.703703704
0.771666667,0.995,0.814814815
0.793333333,0.255,0.87037037
0.856666667,0.59,0.814814815
0.745,0.475,0.740740741
0.825,0.41,0.759259259
0.793333333,0.525,0.87037037
0.833333333,0.505,0.759259259
0.908333333,0.275,0.740740741
0.831666667,0.715,0.851851852
0.746666667,0.415,0.814814815
0.858,0.325,0.87037037
0.75,0.76,0.925925926
0.738333333,0.615,0.814814815
0.818333333,0.21,0.833333333
0.813333333,0.995,0.851851852
0.816666667,0.405,0.62962963
0.785,0.405,0.592592593
0.801666667,0.475,0.703703704
0.908,0.645,0.648148148
0.824,0,0.907407407
0.85,0.445,0.777777778
0.835,0.225,0.444444444
0.9,0.56,0.925925926
0.776666667,0.515,0.666666667
0.83,0.675,0.814814815
0.743333333,0.675,0.444444444
0.806666667,0.565,0.592592593
0.876666667,0.57,0.777777778
0.764,0.635,0.833333333
0.806666667,0.41,0.703703704
0.801666667,0.565,0.907407407
0.784,0.715,0.888888889
0.748333333,0.62,0.685185185
0.933333333,0.545,0.777777778
0.775,0.435,0.611111111
0.866666667,0.57,0.814814815
0.79,0.42,0.685185185
0.66,0.52,0.814814815
0.81,0.675,0.703703704
0.773333333,0.435,0.907407407
0.75,0,0.925925926
0.8,0.415,0.703703704
0.79,0.24,0.925925926
0.76,0.585,0.833333333
0.793333333,0,0.759259259
0.796,0.69,0.851851852
0.791666667,0.44,0.537037037
0.8,0.37,0.259259259
0.823333333,0.495,0.407407407
0.93,0.48,0.777777778
0.786666667,0.29,0.740740741
0.776666667,0.515,0.777777778
0.67,0.465,0.666666667
0.868333333,0.52,0.703703704
0.858333333,0.57,0.962962963
0.766666667,0.36,0.888888889
0.743333333,0.74,0.703703704
0.806,0.47,0.777777778
0.77,0.765,0.814814815
0.79,0.575,0.62962963
0.92,0.385,0.259259259
0.895,0.41,0.333333333
0.82,0.34,0.462962963
0.668,0,0.740740741
0.803333333,0.465,0.944444444
0.81,0.525,0.62962963
0.796666667,0.425,0.62962963
0.776666667,0.525,0.777777778
0.826666667,0.53,0.592592593
0.74,0.995,0.87037037
0.773333333,0.705,0.814814815
0.81,0.52,0.796296296
0.793333333,0,0.833333333
0.764,0.36,0.888888889
0.81,0.315,0.759259259
0.853333333,0.595,0.944444444
0.78,0.595,0.777777778
0.758333333,0.71,0.833333333
0.815,0.485,0.462962963
0.765,0.355,0.666666667
0.756666667,0.475,0.555555556
0.803333333,0.345,0.722222222
0.785,0,0.722222222
0.81,0.45,0.666666667
0.855,0.61,0.740740741
0.898333333,0.56,0.648148148
0.808333333,0.45,0.703703704
0.853333333,0.555,0.833333333
0.848333333,0.995,0.814814815
0.818333333,0.515,0.888888889
0.85,0.445,0.851851852
0.83,0.36,0.592592593
0.766666667,0,0.740740741
0.626,0.4,0.740740741
0.741666667,0.22,0.703703704
0.816666667,0.995,0.851851852
0.843333333,0.49,0.685185185
0.803333333,0.595,0.981481481
0.912,0.595,0.740740741
0.8,0.62,0.907407407
0.828333333,0.47,0.944444444
0.883333333,0.55,0.962962963
0.658,0,0.444444444
0.805,0.775,0.740740741
0.798333333,0.475,0.759259259
0.816,0.525,0.62962963
0.936,0.55,0.722222222
0.913333333,0.64,0.666666667
0.808333333,0.515,0.685185185
0.744,0.665,0.555555556
0.828333333,0.54,0.648148148
0.948333333,0.74,0.888888889
0.784,0,0.925925926
0.848333333,0.76,0.888888889
0.77,0.615,0.944444444
0.774,0.63,0.555555556
0.795,0.58,0.888888889
0.796666667,0.71,0.777777778
0.828333333,0.34,0.814814815
0.876666667,0.995,0.833333333
0.821666667,0.47,0.925925926
0.88,0.425,0.851851852
0.94,0.705,0.759259259
0.82,0.655,0.962962963
0.852,0.52,0.925925926
0.803333333,0.47,0.722222222
0.781666667,0.365,0.666666667
0.793333333,0.67,0.759259259
0.835,0,0.759259259
0.786666667,0.63,0.37037037
0.786666667,0.585,0.925925926
0.773333333,0.39,0.333333333
0.78,0.995,0.962962963
0.803333333,0.335,0.740740741
0.803333333,0.435,0.740740741
0.768,0.995,0.944444444
0.775,0.53,0.62962963
0.866666667,0.74,0.62962963
0.803333333,0,0.740740741
0.786666667,0.605,0.814814815
0.776666667,0.4,0.518518519
0.785,0.385,0.814814815
0.764,0.47,0.907407407
0.752,0.995,0.962962963
0.86,0.755,0.925925926
0.8,0.995,0.814814815
0.836666667,0.555,0.944444444
0.95,0.415,0.907407407
0.748333333,0.23,0.740740741
0.816666667,0.5,0.833333333
0.798333333,0.995,0.962962963
0.768333333,0.395,0.740740741
0.761666667,0.7,0.851851852
0.738,0.465,0.648148148
0.785,0.6,0.37037037
0.786666667,0.485,0.740740741
0.806666667,0.995,0.777777778
0.784,0.525,0.907407407
0.818333333,0.735,0.814814815
0.661666667,0.045,0.851851852
0.79,0.465,0.407407407
0.78,0.46,0.611111111
0.848,0.62,0.685185185
0.733333333,0.565,0.944444444
0.735,0.405,0.851851852
0.81,0.345,0.148148148
0.835,0.29,0.592592593
0.793333333,0.3,0.925925926
0.811666667,0.43,0.333333333
0.803333333,0.53,0.481481481
0.753333333,0.595,0.537037037
0.916666667,0.71,0.814814815
0.801666667,0.255,0.833333333
0.798333333,0.79,0.759259259
0.75,0.995,1
0.795,0.575,0.703703704
0.794,0.665,0.944444444
0.79,0.995,0.833333333
0.691666667,0.4,0.666666667
0.748333333,0.465,0.648148148
0.878333333,0.475,0.833333333
0.931666667,0.51,0.814814815
0.801666667,0.485,0.851851852
0.806,0.435,0.777777778
0.814,0.995,0.87037037
0.811666667,0.77,0.777777778
0.764,0.825,0.925925926
0.765,0.5,0.814814815
0.815,0.385,0.907407407
0.823333333,0.995,0.851851852
0.808333333,0,0.685185185
0.805,0.51,0.833333333
0.78,0.68,0.703703704
0.81,0.545,0.814814815
0.811666667,0.37,0.740740741
0.75,0.295,0.62962963
0.806666667,0.495,0.814814815
0.685,0.465,0.62962963
0.772,0,0.740740741
0.908333333,0.535,0.962962963
0.778333333,0.475,0.814814815
0.8,0.415,0.37037037
0.785,0.45,0.962962963
0.851666667,0.995,0.796296296
0.82,0.625,0.888888889
0.866666667,0.415,0.333333333
0,0.49,0.851851852
0.783333333,0.575,0.703703704
0.738,0.42,0.259259259
0.802,0.3,0.537037037
0.778333333,0.625,0.518518519
0.954,0.995,0.888888889
0.48,0.735,0.851851852
0.79,0.65,0.685185185
0.768,0.895,0.796296296
0.793333333,0.615,0.5
0.921666667,0.735,0.814814815
0.965,0.375,0.62962963
0.806666667,0.55,0.777777778
0.783333333,0.29,0.666666667
0.696666667,0.535,0.666666667
0.805,0.445,0.666666667
0.83,0.375,0.611111111
0.845,0.625,0.722222222
0.856666667,0.77,0.777777778
0.901666667,0.635,0.777777778
0.786666667,0,0.537037037
0.798333333,0.555,0.518518519
0.791666667,0.55,0.685185185
0.818333333,0.485,0.888888889
0.86,0.65,0.944444444
0.735,0.25,0.666666667
0.79,0.8,0.833333333
0.91,0.485,0.592592593
0.82,0.21,0.851851852
0.76,0.995,0.740740741
0.884,0.53,0.481481481
0.796666667,0.645,0.777777778
0.78,0.43,0.814814815
0.83,0.285,0.537037037
0.78,0.365,0.703703704
0.68,0.49,0.685185185
0.796666667,0.455,0.777777778
0.761666667,0.77,0.444444444
0.785,0.51,0.925925926
0.815,0.995,0.796296296
0.811666667,0.34,0.814814815
0.795,0.495,0.62962963
0.795,0.465,0.555555556
0.894,0.525,0.555555556
0.8,0.275,0.407407407
0.802,0.55,0.759259259
0.79,0.37,0.685185185
0.791666667,0.625,0.703703704
0.888333333,0.53,0.537037037
0.835,0.615,0.851851852
0.782,0.535,0.555555556
0.816666667,0.49,0.537037037
0.691666667,0.615,0.462962963
0.76,0.545,0.592592593
0.83,0.705,0.592592593
0.845,0.41,0.907407407
0.76,0.34,0.925925926
0.792,0.425,0.796296296
0.83,0.995,0.666666667
0.806,0.44,0.222222222
0.828333333,0.3,0.944444444
0.8,0.665,0.574074074
0.805,0.335,0.740740741
0.798333333,0.53,0.833333333
0.858333333,0,1
0.828,0.63,0.759259259
0.798333333,0.485,0.777777778
0.841666667,0.705,0.833333333
0.788333333,0.475,0.759259259
0.773333333,0.525,0.611111111
0.63,0.65,0.888888889
0.813333333,0.505,0.87037037
0.775,0.535,0.740740741
0.74,0.28,0.777777778
0.923333333,0.35,0.925925926
0.73,0.395,0.222222222
0.828333333,0.56,0.777777778
0.74,0.555,0.592592593
0.772,0.325,0.740740741
0.764,0.76,0.703703704
0.866666667,0.43,0.666666667
0.86,0,0.62962963
0.702,0.49,0.722222222
0.813333333,0.7,0.833333333
0.805,0.225,0.62962963
0.85,0.495,0.777777778
0.881666667,0.465,0.851851852
0.8,0.445,0.796296296
0.8,0.585,0.592592593
0.765,0.37,0.518518519
0.823333333,0.325,0.5
0.79,0,0.481481481
0.78,0.55,0.518518519
0.826666667,0,0.074074074
0.822,0.43,0.833333333
0.816666667,0.495,0.555555556
0.868333333,0.995,0.611111111
0.766666667,0.475,0.888888889
0.85,0.545,0.407407407
0.806,0.435,0.740740741
0.826666667,0.645,0.740740741
0.776666667,0.53,0.796296296
0.77,0.485,0.740740741
0.648333333,0.63,0.740740741
0.803333333,0.535,0.611111111
0.818333333,0.405,0.851851852
0.934,0.535,0.851851852
0.793333333,0.54,0.777777778
0.743333333,0.57,0.740740741
0.901666667,0.51,0.574074074
0.806,0.505,0.759259259
0.771666667,0.76,0.666666667
0.874,0.62,0.87037037
0.78,0.685,0.796296296
0.79,0.505,0.888888889
0.77,0.435,0.703703704
0.815,0.665,0.703703704
0.815,0.21,0.666666667
0.778,0.695,0.685185185
0.881666667,0.51,0.703703704
0.861666667,0.77,0.962962963
0.78,0.655,0.814814815
0.814,0.61,0.592592593
0.796666667,0.43,0.777777778
0.896666667,0.575,0.777777778
0.855,0.65,0.814814815
0.776666667,0.665,0.888888889
0.85,0.995,0.833333333
0.81,0.995,0.851851852
0.808333333,0.68,0.777777778
0.848,0.33,0.148148148
0.911666667,0.995,0.740740741
0.776666667,0.43,0.555555556
0.796,0.57,0.685185185
0.813333333,0.29,0.703703704
0.725,0.59,0.722222222
0.786666667,0.445,0.796296296
0.72,0.475,0.759259259
0.885,0.765,0.611111111
0.83,0.335,0.574074074
0.796666667,0.485,0.907407407
0.85,0.49,0.759259259
0.754,0.555,0.648148148
0.881666667,0.625,0.648148148
0.88,0.575,0.87037037
0.806666667,0.715,0.740740741
0.835,0.515,0.777777778
0.901666667,0.495,0.703703704
0.856666667,0.22,0.037037037
0.862,0.995,0.925925926
0.781666667,0.51,0.87037037
0.773,0.465,0.777777778
0.834,0.555,0.814814815
0.832,0.32,0.611111111
0.816666667,0.465,0.703703704
0.766,0.285,0.481481481
0.746666667,0.51,0.833333333
0.896666667,0.54,0.814814815
0.741666667,0.375,0.740740741
0.72,0.36,0.592592593
0.781666667,0.54,0.777777778
0.828333333,0.495,0.722222222
0.766666667,0.695,0.796296296
0.813333333,0,0.703703704
0.401666667,0.41,0.685185185
0.97,0.48,0.87037037
0.793333333,0.405,0.666666667
0.83,0.32,0.703703704
0.828333333,0.59,0.777777778
0.753333333,0.39,0.814814815
0.653333333,0.52,0.62962963
0.853333333,0.4,0.555555556
0.806666667,0.485,0.740740741
0.806,0.945,0.685185185
0.808333333,0.685,0.888888889
0.806,0.44,0.666666667
0.631666667,0,0.407407407
0.814,0.4,0.796296296
0.806666667,0.355,0.851851852
0.772,0.665,0.962962963
0.805,0.47,0.925925926
0.84,0.765,0.962962963
0.866666667,0.53,0.555555556
0.788333333,0.4,0.592592593
0.803333333,0.66,0.62962963
0.793333333,0.635,0.944444444
0.796666667,0,0.574074074
0,0.545,0.648148148
0.831666667,0.32,0.814814815
0.806666667,0.435,0.296296296
0.815,0.6,0.833333333
0.79,0.67,0.851851852
0.896666667,0.995,0.518518519
0.821666667,0.62,0.740740741
0.748333333,0.665,0.666666667
0.728,0.48,0.777777778
0.796666667,0.36,0.611111111
0,0.61,0.925925926
0.771666667,0.355,0.592592593
0.838333333,0.68,0.814814815
0.793333333,0.23,0.444444444
0.788333333,0.365,0.722222222
0.853333333,0.415,0.611111111
0.636,0.395,0.814814815
0.778,0.33,0.481481481
0.821666667,0.645,0.703703704
0.806666667,0.375,0.814814815
0.833333333,0.53,0.777777778
0.876666667,0.7,0.481481481
0.796666667,0.38,0.222222222
0.784,0.395,0.87037037
0.821666667,0,0.5
0.79,0.33,0.407407407
0.896666667,0.13,0.888888889
0.846666667,0,0.777777778
0.861666667,0.625,0.592592593
0.756666667,0.435,0.296296296
0.82,0.52,0.888888889
0.786666667,0.44,0.777777778
0.81,0.23,0.37037037
0.831666667,0.58,0.555555556
0.866666667,0.4,0.777777778
0.883333333,0.545,0.740740741
0.74,0.29,0.685185185
0.786666667,0.21,0.666666667
0.801666667,0.045,0.851851852
0.868,0.75,0.833333333
0.905,0.61,0.740740741
0.803333333,0.59,0.759259259
0.848333333,0.485,0.37037037
0.89,0.69,0.888888889
0.798333333,0.44,0.777777778
0.82,0.6,0.796296296
0.801666667,0.525,0.574074074
0.814,0.365,0.685185185
0.855,0.37,0.777777778
0.826666667,0.59,0.851851852
0.798333333,0.535,0.796296296
0.76,0.995,0.907407407
0.8,0.28,0.074074074
0.903333333,0.415,0.814814815
0.826666667,0.485,0.759259259
0.876666667,0.52,0.851851852
0.791666667,0.415,0.740740741
0.833333333,0.575,0.62962963
0.765,0.555,0.722222222
0.773333333,0,0.814814815
0.816666667,0.34,0.444444444
0.808333333,0.695,0.62962963
0.82,0.425,0.740740741
0.76,0.36,0.185185185
0.81,0.23,0.703703704
0.713333333,0.39,0.518518519
0.775,0.35,0.37037037
0.886666667,0.705,0.62962963
0.845,0.385,0.814814815
0.418333333,0.52,0.703703704
0.744,0.37,0.444444444
0.796666667,0.25,0.740740741
0.876666667,0.44,0.685185185
0.75,0,0.740740741
0.783333333,0.63,0.851851852
0.81,0.37,0.833333333
0.785,0.495,0.925925926
0.785,0.995,0.796296296
0.913333333,0.67,0.62962963
0.82,0.445,0.759259259
0.848333333,0,0.574074074
0.793333333,0.45,0.814814815
0.805,0.485,0.851851852
0.831666667,0.53,0.777777778
0.83,0.89,0.777777778
0.768333333,0.44,0.555555556
0.891666667,0.255,0.685185185
0.808,0.645,0.759259259
0.826666667,0.205,0.611111111
0.818333333,0.6,0.814814815
0.813333333,0.6,0.5
0.911666667,0.43,0.62962963
0.805,0.76,0.777777778
0.798333333,0.995,0.777777778
0.831666667,0.72,0.62962963
0.866666667,0.53,0.518518519
0.815,0.415,0.518518519
0.903333333,0.515,0.777777778
0.761666667,0.295,0.148148148
0.851666667,0.715,0.685185185
0.76,0.365,0.592592593
0.796666667,0.48,0.925925926
0.795,0.5,0.518518519
0.796666667,0.335,0.481481481
0.805,0.425,0.722222222
0.86,0.33,0.666666667
0.724,0.435,0.648148148
0.758333333,0,0.833333333
0.853333333,0.39,0.296296296
0.783333333,0.43,0.888888889
0.793333333,0.82,0.851851852
0.811666667,0.315,0.666666667
0.8,0.67,0.537037037
0.896666667,0.525,0.722222222
0.714,0.4,0.814814815
0.855,0.55,0.555555556
0.833333333,0.675,0.722222222
0.826666667,0.62,0.740740741
0.773333333,0.375,0.62962963
0.783333333,0.485,0.62962963
0.806666667,0.53,0.888888889
0.793333333,0.495,0.481481481
0.925,0.995,0.851851852
0.79,0.235,0.537037037
0.788333333,0.46,0.851851852
0.831666667,0.54,0.703703704
0.808333333,0.63,0.648148148
0.811666667,0.58,0.888888889
0.961666667,0.995,0.777777778
0.778333333,0.525,0.592592593
0.778,0.235,0.666666667
0.756666667,0.425,0.814814815
0.846666667,0.275,0.851851852
0.96,0.57,0.814814815
0.778333333,0.645,0.888888889
0.831666667,0.57,0.925925926
0.85,0.46,0.62962963
0.875,0.68,0.666666667
0.823333333,0,0
0.781666667,0.32,0.796296296
0.758333333,0.35,0.851851852
0.778333333,0.375,0.666666667
0.8,0.995,0.592592593
0.871666667,0.445,0.685185185
0.823333333,0.58,0.703703704
0.81,0.39,0.888888889
0.773333333,0.72,0.851851852
0.805,0.475,0.759259259
0.836666667,0.995,0.759259259
0.781666667,0.4,0.62962963
0.726666667,0.705,0.740740741
0.791666667,0.535,0.888888889
0.806666667,0.505,0.814814815
0.803333333,0.405,0.759259259
0.878333333,0.485,0.722222222
0.76,0,0.703703704
0.81,0.665,0.703703704
0.806666667,0.365,0.796296296
0.831666667,0.775,0.851851852
0.801666667,0.715,0.814814815
0.788333333,0.32,0.777777778
0.781666667,0.525,0.592592593
0.786666667,0.525,0.759259259
0.901666667,0.56,0.648148148
0.82,0.655,0.555555556
0.891666667,0.56,0.814814815
0.836666667,0.595,0.666666667
0.788333333,0.305,0.111111111
0.815,0.695,0.740740741
0.881666667,0.455,0.592592593
0.813333333,0.225,0.462962963
0.89,0.41,0.592592593
0.758333333,0.52,0.740740741
0.841666667,0.46,0.759259259
0.768333333,0.26,0.888888889
0.831666667,0.545,0.555555556
0.881666667,0.29,0.759259259
0.8,0.4,0.888888889
0.56,0.355,0.222222222
0.873333333,0.445,0.518518519
0.84,0,0.611111111
0.773333333,0.54,0.555555556
0.881666667,0.61,0.907407407
0.81,0.345,0.740740741
0.873333333,0.375,0.722222222
0.886666667,0.45,0.777777778
0.783333333,0,0.87037037
0.826666667,0.495,0.703703704
0.78,0.49,0.703703704
0.795,0.525,0.722222222
0.774,0.41,0.814814815
0.781666667,0.575,0.611111111
0.792,0.475,0.666666667
0.808333333,0.35,0.666666667
0.805,0.63,0.703703704
0.803333333,0,0.592592593
0.806,0.355,0.851851852
0.805,0.435,0.592592593
0.806666667,0.195,0.796296296
0.801666667,0.57,0.703703704
0.846666667,0.495,0.666666667
0,0.29,0.62962963
0.803333333,0.61,0.759259259
0.846666667,0.7,0.888888889
0.83,0.675,0.796296296
0.826666667,0.575,0.777777778
0.806666667,0.59,0.740740741
0.823333333,0.555,0.814814815
0.821666667,0.615,0.796296296
0.765,0,0.666666667
0.781666667,0.995,0.944444444
0.774,0.465,0.851851852
0.792,0.48,0.759259259
0.763333333,0.545,0.925925926
0.831666667,0.51,0.740740741
0.748333333,0.435,0.62962963
0.785,0.64,0.722222222
0.775,0.495,0.814814815
0.816666667,0.74,0.796296296
0.896666667,0.77,0.962962963
0.86,0.995,0.907407407
0.848333333,0.615,0.796296296
0.801666667,0.215,0.814814815
0.584,0.34,0.703703704
0.788333333,0.45,0.740740741
0.79,0.465,0.851851852
0.756,0.63,0.851851852
0.848333333,0.25,0.814814815
0.825,0,0.703703704
0.835,0.55,0.759259259
0.71,0.35,0.62962963
0.798333333,0.42,0.796296296
0.743333333,0.795,0.814814815
0.808333333,0.4,0.62962963
0.783333333,0,0.833333333
0.786666667,0.675,0.759259259
0.731666667,0.195,0.722222222
0.893333333,0.485,0.740740741
0.753333333,0.275,0.703703704
0.806666667,0.375,0.851851852
0.806666667,0.32,0.814814815
0.871666667,0.65,0.814814815
0.731666667,0.35,0.777777778
0.816,0.525,0.703703704
0.838333333,0.525,0.666666667
0.793333333,0.385,0.666666667
0.793333333,0.54,0.888888889
0.79,0.365,0.814814815
0.82,0.375,0.87037037
0.815,0.575,0.933333333
0.918333333,0.505,0.796296296
0.786666667,0.46,0.851851852
0.763333333,0.51,0.907407407
0.803333333,0.475,0.796296296
0.755,0.32,0.666666667
0.946,0.235,0.759259259
0.786,0.995,0.944444444
0.88,0.79,0.944444444
0.811666667,0.755,0.907407407
0.854,0.405,0.814814815
0.895,0.585,0.833333333
0.805,0.485,0.907407407
0.943333333,0.695,0.722222222
0.76,0.39,0.759259259
0.82,0.535,0.814814815
0.75,0.505,0.851851852
0.83,0.345,0.907407407
0.785,0.57,0.925925926
0.791666667,0.425,0.833333333
0.736666667,0.435,0.851851852
0.855,0.645,0.777777778
0.883333333,0.585,0.814814815
0.771666667,0.37,0.796296296
0.818333333,0.56,0.925925926
0.868333333,0.7,0.833333333
0.932,0.995,0.666666667
0.938333333,0,0.833333333
0.826666667,0.605,0.833333333
0.798333333,0.44,0.722222222
0.834,0.405,0.777777778
0.811666667,0.255,0.796296296
0.796,0.52,0.814814815
0.805,0.455,0.87037037
0,0.49,0.777777778
0.808333333,0.3,0.796296296
0.793333333,0.65,0.925925926
0.8,0.735,0.740740741
0.616,0,0.722222222
0.786666667,0.67,0.648148148
0.846666667,0.535,0.851851852
0.744,0.625,0.777777778
0.813333333,0.43,0.911111111
0.946666667,0.56,0.918518519
0.86,0.635,0.974074074
0.833333333,0.485,0.914814815
0.873333333,0.545,0.940740741
0.77,0.54,0.937037037
0.821666667,0.69,0.996296296
0.811666667,0.49,0.866666667
0.806666667,0.53,0.940740741
0.821666667,0.4,0.877777778
0.793333333,0.56,0.966666667
0.646,0,0.888888889
0.802,0.34,0.722222222
0.795,0.995,0.996296296
0.871666667,0.625,0.992592593
0.726666667,0.315,0.918518519
0.803333333,0.415,0.907407407
0.77,0.545,0.944444444
0.811666667,0,0.87037037
0.813333333,0.39,0.881481481
0.853333333,0.605,0.881481481
0.871666667,0.685,0.955555556
0.771666667,0.425,0.955555556
0.695,0.295,0.862962963
0.846666667,0.59,0.9
0.686,0.425,0.759259259
0.805,0.39,0.937037037
0.778333333,0.555,0.9
0.82,0.465,0.9
0.826,0.5,0.885185185
0.811666667,0.4,0.885185185
0.833333333,0.745,0.985185185
0.764,0.195,0.896296296
0.755,0.495,0.9
0.816666667,0.4,0.918518519
0.803333333,0.365,0.866666667
0.711666667,0.445,0.911111111
0.738333333,0.995,0.962962963
0.798333333,0.615,0.833333333
0.63,0.445,0.903703704
0.82,0.715,0.814814815
0.824,0.735,0.911111111
0.793333333,0.665,0.933333333
0.831666667,0.425,0.62962963
0.792,0.505,0.922222222
